Date,FB,MSFT,NOK,TSLA
2015-04-15,82.70999908447266,38.10519027709961,6.628714084625244,207.8300018310547
2015-04-16,82.30999755859375,38.01502990722656,6.569530010223389,206.6999969482422
2015-04-17,80.77999877929688,37.528114318847656,6.442704200744629,206.7899932861328
2015-04-20,83.08999633789062,38.6912841796875,6.434249401092529,205.27000427246094
2015-04-21,83.62000274658203,38.44784164428711,6.628714084625244,209.41000366210938
2015-04-22,84.62999725341797,38.763427734375,6.763994216918945,219.44000244140625
2015-04-23,82.41000366210938,39.07901382446289,6.637169361114502,218.60000610351562
2015-04-24,81.52999877929688,43.16364669799805,6.561074256896973,218.42999267578125
2015-04-27,81.91000366210938,43.30791473388672,6.468069553375244,231.5500030517578
2015-04-28,80.68000030517578,44.32682418823242,6.484979629516602,230.47999572753906
2015-04-29,80.47000122070312,44.23664855957031,6.332789421081543,232.4499969482422
2015-04-30,78.7699966430664,43.857940673828125,5.563385486602783,226.0500030517578
2015-05-01,78.98999786376953,43.87598419189453,5.495745658874512,226.02999877929688
2015-05-04,78.80999755859375,43.49727249145508,5.529565334320068,230.50999450683594
2015-05-05,77.55999755859375,42.920188903808594,5.526027202606201,232.9499969482422
2015-05-06,78.0999984741211,41.7299690246582,5.61264181137085,230.42999267578125
2015-05-07,78.43000030517578,42.10867691040039,5.820517539978027,236.8000030517578
2015-05-08,78.51000213623047,43.05544662475586,6.002408504486084,236.61000061035156
2015-05-11,78.01000213623047,42.712799072265625,5.9677629470825195,239.49000549316406
2015-05-12,77.45999908447266,42.69477844238281,5.907132625579834,244.74000549316406
2015-05-13,78.44000244140625,42.947242736816406,5.950439929962158,243.17999267578125
2015-05-14,81.37000274658203,43.93008041381836,6.045716285705566,244.10000610351562
2015-05-15,80.41999816894531,43.55136489868164,5.976424217224121,248.83999633789062
2015-05-18,80.87999725341797,43.28988265991211,6.028393268585205,248.75
2015-05-19,80.62999725341797,43.18097686767578,6.045716285705566,247.13999938964844
2015-05-20,80.55000305175781,43.18097686767578,6.175638198852539,244.35000610351562
2015-05-21,80.4800033569336,43.0357666015625,6.357529640197754,245.6199951171875
2015-05-22,80.54000091552734,42.563838958740234,6.253591537475586,247.72999572753906
2015-05-26,79.33000183105469,42.28251266479492,6.218945503234863,247.4600067138672
2015-05-27,80.55000305175781,43.20820236206055,6.366191387176514,247.42999267578125
2015-05-28,80.1500015258789,43.06299591064453,6.392175197601318,251.4499969482422
2015-05-29,79.19000244140625,42.52754592895508,6.31422233581543,250.8000030517578
2015-06-01,80.29000091552734,42.86333084106445,6.288237571716309,249.4499969482422
2015-06-02,80.44000244140625,42.581993103027344,6.348868370056152,248.35000610351562
2015-06-03,82.44000244140625,42.518463134765625,6.374852180480957,248.99000549316406
2015-06-04,82.05000305175781,42.07377243041992,6.357529640197754,245.9199981689453
2015-06-05,82.13999938964844,41.874107360839844,6.1669769287109375,249.13999938964844
2015-06-08,80.66999816894531,41.502017974853516,6.1929612159729,256.2900085449219
2015-06-09,80.66999816894531,41.429412841796875,6.1929612159729,256.0
2015-06-10,82.16000366210938,42.300655364990234,6.270914554595947,250.6999969482422
2015-06-11,81.83000183105469,42.14636993408203,6.253591537475586,251.41000366210938
2015-06-12,81.52999877929688,41.71982955932617,6.175638198852539,250.69000244140625
2015-06-15,80.70999908447266,41.27512741088867,6.0717010498046875,250.3800048828125
2015-06-16,81.05999755859375,41.592777252197266,6.184299945831299,253.1199951171875
2015-06-17,81.79000091552734,41.71982955932617,6.1669769287109375,260.4100036621094
2015-06-18,82.91000366210938,42.40048599243164,6.296899318695068,261.8900146484375
2015-06-19,82.51000213623047,41.83781051635742,6.227606773376465,262.510009765625
2015-06-22,84.73999786376953,41.95579147338867,6.322883605957031,259.7900085449219
2015-06-23,87.87999725341797,41.665382385253906,6.348868370056152,267.6700134277344
2015-06-24,88.86000061035156,41.420345306396484,6.2622528076171875,265.1700134277344
2015-06-25,87.9800033569336,41.429412841796875,6.270914554595947,268.7900085449219
2015-06-26,88.01000213623047,41.07546615600586,6.2622528076171875,267.0899963378906
2015-06-29,85.80000305175781,40.26775360107422,5.985085964202881,262.0199890136719
2015-06-30,85.7699966430664,40.06809997558594,5.933116912841797,268.260009765625
2015-07-01,86.91000366210938,40.34035873413086,5.924455165863037,269.1499938964844
2015-07-02,87.29000091552734,40.29497146606445,5.829178810119629,280.0199890136719
2015-07-06,87.55000305175781,40.2859001159668,5.61264181137085,279.7200012207031
2015-07-07,87.22000122070312,40.204227447509766,5.655949592590332,267.8800048828125
2015-07-08,85.6500015258789,40.149776458740234,5.474058628082275,254.9600067138672
2015-07-09,85.87999725341797,40.403892517089844,5.586657524108887,257.9200134277344
2015-07-10,87.94999694824219,40.48556900024414,5.803194522857666,259.1499938964844
2015-07-13,90.0999984741211,41.32958984375,5.811855792999268,262.1600036621094
2015-07-14,89.68000030517578,41.40217971801758,5.829178810119629,265.6499938964844
2015-07-15,89.76000213623047,41.52924346923828,5.7598876953125,263.1400146484375
2015-07-16,90.8499984741211,42.34603500366211,5.785871505737305,266.67999267578125
2015-07-17,94.97000122070312,42.30973434448242,5.881148338317871,274.6600036621094
2015-07-20,97.91000366210938,42.581993103027344,5.8724870681762695,282.260009765625
2015-07-21,98.38999938964844,42.90871047973633,5.846501350402832,266.7699890136719
2015-07-22,97.04000091552734,41.32958984375,5.7945332527160645,267.8699951171875
2015-07-23,95.44000244140625,41.84688186645508,5.820517539978027,267.20001220703125
2015-07-24,96.94999694824219,41.69260025024414,5.837840557098389,265.4100036621094
2015-07-27,94.16999816894531,41.157142639160156,5.768548488616943,253.00999450683594
2015-07-28,95.29000091552734,41.1480712890625,5.733902454376221,264.82000732421875
2015-07-29,96.98999786376953,42.01023864746094,5.707918643951416,263.82000732421875
2015-07-30,95.20999908447266,42.545692443847656,6.089023590087891,266.7900085449219
2015-07-31,94.01000213623047,42.38233947753906,6.106346607208252,266.1499938964844
2015-08-03,94.13999938964844,42.48216247558594,6.002408504486084,259.989990234375
2015-08-04,94.05999755859375,43.14466857910156,5.950439929962158,266.2799987792969
2015-08-05,96.44000244140625,43.18097686767578,5.933116912841797,270.1300048828125
2015-08-06,95.12000274658203,42.30973434448242,5.898470878601074,246.1300048828125
2015-08-07,94.30000305175781,42.418643951416016,5.8724870681762695,242.50999450683594
2015-08-10,94.1500015258789,42.95408248901367,5.950439929962158,241.13999938964844
2015-08-11,93.62000274658203,42.11914825439453,5.75122594833374,237.3699951171875
2015-08-12,94.19000244140625,42.418643951416016,5.75122594833374,238.1699981689453
2015-08-13,93.43000030517578,42.409568786621094,5.75122594833374,242.50999450683594
2015-08-14,94.41999816894531,42.654605865478516,5.725241184234619,243.14999389648438
2015-08-17,93.93000030517578,42.945011138916016,5.725241184234619,254.99000549316406
2015-08-18,95.16999816894531,43.18252944946289,5.716579914093018,260.7200012207031
2015-08-19,95.30999755859375,42.57959747314453,5.5953192710876465,255.25
2015-08-20,90.55999755859375,41.711753845214844,5.396103858947754,242.17999267578125
2015-08-21,86.05999755859375,39.34571075439453,5.318150997161865,230.77000427246094
2015-08-24,82.08999633789062,38.075897216796875,5.084291458129883,218.8699951171875
2015-08-25,83.0,36.97053146362305,5.240198135375977,220.02999877929688
2015-08-26,87.19000244140625,39.016841888427734,5.413427352905273,224.83999633789062
2015-08-27,89.7300033569336,40.10393524169922,5.474058628082275,242.99000549316406
2015-08-28,91.01000213623047,40.13134765625,5.474058628082275,248.47999572753906
2015-08-31,89.43000030517578,39.75679016113281,5.404766082763672,249.05999755859375
2015-09-01,87.2300033569336,38.20379638671875,5.292166709899902,238.6300048828125
2015-09-02,89.88999938964844,39.610626220703125,5.3874430656433105,247.69000244140625
2015-09-03,88.1500015258789,39.738521575927734,5.4394121170043945,245.57000732421875
2015-09-04,88.26000213623047,38.92549133300781,5.335474014282227,241.92999267578125
2015-09-08,89.52999877929688,40.09479904174805,5.517365455627441,248.1699981689453
2015-09-09,90.44000244140625,39.34571075439453,5.569334506988525,248.91000366210938
2015-09-10,91.9800033569336,39.54668045043945,5.673272609710693,248.47999572753906
2015-09-11,92.05000305175781,39.72025680541992,5.638626575469971,250.24000549316406
2015-09-14,92.30999755859375,39.318302154541016,5.733902454376221,253.19000244140625
2015-09-15,92.9000015258789,40.17702102661133,5.716579914093018,253.57000732421875
2015-09-16,93.44999694824219,40.46934509277344,5.820517539978027,262.25
2015-09-17,94.33999633789062,40.42366409301758,5.837840557098389,262.07000732421875
2015-09-18,94.4000015258789,39.72025680541992,5.716579914093018,260.6199951171875
2015-09-21,95.55000305175781,40.29578399658203,5.733902454376221,264.20001220703125
2015-09-22,92.95999908447266,40.10393524169922,5.647287845611572,260.94000244140625
2015-09-23,93.97000122070312,40.0765266418457,5.7598876953125,261.05999755859375
2015-09-24,94.41000366210938,40.11307144165039,5.768548488616943,263.1199951171875
2015-09-25,92.7699966430664,40.14047622680664,5.690595626831055,256.9100036621094
2015-09-28,89.20999908447266,39.54668045043945,5.5953192710876465,248.42999267578125
2015-09-29,86.66999816894531,39.683719635009766,5.699256896972656,246.64999389648438
2015-09-30,89.9000015258789,40.43280792236328,5.8724870681762695,248.39999389648438
2015-10-01,90.94999694824219,40.752540588378906,5.785871505737305,239.8800048828125
2015-10-02,92.06999969482422,41.62953567504883,5.985085964202881,247.57000732421875
2015-10-05,94.01000213623047,42.597877502441406,6.002408504486084,246.14999389648438
2015-10-06,92.80000305175781,42.70749282836914,6.045716285705566,241.4600067138672
2015-10-07,92.4000015258789,42.75316619873047,6.097684860229492,231.9600067138672
2015-10-08,92.47000122070312,43.34696578979492,6.097684860229492,226.72000122070312
2015-10-09,93.23999786376953,43.036376953125,6.045716285705566,220.69000244140625
2015-10-12,94.26000213623047,42.93587875366211,5.985085964202881,215.5800018310547
2015-10-13,94.12000274658203,42.835384368896484,5.8898091316223145,219.25
2015-10-14,94.06999969482422,42.6435546875,5.985085964202881,216.8800048828125
2015-10-15,95.95999908447266,42.94501495361328,6.123669624328613,221.30999755859375
2015-10-16,97.54000091552734,43.40177917480469,6.080362319946289,227.00999450683594
2015-10-19,98.47000122070312,43.502262115478516,6.0717010498046875,228.10000610351562
2015-10-20,97.0,43.6392936706543,6.028393268585205,213.02999877929688
2015-10-21,97.11000061035156,43.11858367919922,6.0110697746276855,210.08999633789062
2015-10-22,99.66999816894531,43.87681198120117,6.0630388259887695,211.72000122070312
2015-10-23,102.19000244140625,48.29829788208008,5.898470878601074,209.08999633789062
2015-10-26,103.7699966430664,49.5589599609375,5.820517539978027,215.25999450683594
2015-10-27,103.69999694824219,49.04738235473633,5.699256896972656,210.35000610351562
2015-10-28,104.19999694824219,49.31230926513672,5.75122594833374,212.9600067138672
2015-10-29,104.87999725341797,48.74592208862305,6.340206146240234,211.6300048828125
2015-10-30,101.97000122070312,48.08817672729492,6.426821231842041,206.92999267578125
2015-11-02,103.30999755859375,48.636295318603516,6.444144248962402,213.7899932861328
2015-11-03,102.58000183105469,49.467620849609375,6.565405368804932,208.35000610351562
2015-11-04,103.94000244140625,49.69599533081055,6.5394206047058105,231.6300048828125
2015-11-05,108.76000213623047,49.67771911621094,6.504774570465088,231.77000427246094
2015-11-06,107.0999984741211,50.171024322509766,6.504774570465088,232.36000061035156
2015-11-09,106.48999786376953,49.476749420166016,6.435482501983643,225.3300018310547
2015-11-10,107.91000366210938,48.88294982910156,6.253591537475586,216.5
2015-11-11,109.01000213623047,49.0108528137207,6.331544876098633,219.0800018310547
2015-11-12,108.0199966430664,48.70937728881836,6.30556058883667,212.94000244140625
2015-11-13,103.94999694824219,48.27089309692383,6.184299945831299,207.19000244140625
2015-11-16,104.04000091552734,49.12046432495117,6.30556058883667,214.30999755859375
2015-11-17,105.12999725341797,48.715816497802734,6.279575824737549,214.0
2015-11-18,107.7699966430664,49.5251350402832,6.331544876098633,221.07000732421875
2015-11-19,106.26000213623047,49.60791015625,6.296899318695068,221.8000030517578
2015-11-20,107.31999969482422,49.83782196044922,6.40083646774292,220.00999450683594
2015-11-23,106.94999694824219,49.83782196044922,6.340206146240234,217.75
2015-11-24,105.73999786376953,49.89300537109375,6.288237571716309,218.25
2015-11-25,105.41000366210938,49.377986907958984,6.279575824737549,229.63999938964844
2015-11-27,105.44999694824219,49.59870147705078,6.227606773376465,231.61000061035156
2015-11-30,104.23999786376953,49.984981536865234,6.244930267333984,230.25999450683594
2015-12-01,107.12000274658203,50.78510665893555,6.418159484863281,237.19000244140625
2015-12-02,106.06999969482422,50.77590560913086,6.444144248962402,231.99000549316406
2015-12-03,104.37999725341797,49.84702682495117,6.366191387176514,232.7100067138672
2015-12-04,106.18000030517578,51.4196891784668,6.418159484863281,230.3800048828125
2015-12-07,105.61000061035156,51.327728271484375,6.392175197601318,231.1300048828125
2015-12-08,106.48999786376953,51.309326171875,6.30556058883667,226.72000122070312
2015-12-09,104.5999984741211,50.56438064575195,6.123669624328613,224.52000427246094
2015-12-10,105.41999816894531,50.831092834472656,6.080362319946289,227.07000732421875
2015-12-11,102.12000274658203,49.71826934814453,5.976424217224121,217.02000427246094
2015-12-14,104.66000366210938,50.7115364074707,6.019731521606445,218.5800018310547
2015-12-15,104.55000305175781,50.76671600341797,6.028393268585205,221.08999633789062
2015-12-16,106.79000091552734,51.62202072143555,6.158315658569336,234.50999450683594
2015-12-17,106.22000122070312,51.2265510559082,6.019731521606445,233.38999938964844
2015-12-18,104.04000091552734,49.78264236450195,5.924455165863037,230.4600067138672
2015-12-21,104.7699966430664,50.42643356323242,6.140992641448975,232.55999755859375
2015-12-22,105.51000213623047,50.90465545654297,6.253591537475586,229.9499969482422
2015-12-23,104.62999725341797,51.336910247802734,6.184299945831299,229.6999969482422
2015-12-24,105.0199966430664,51.1989631652832,6.175638198852539,230.57000732421875
2015-12-28,105.93000030517578,51.45648193359375,6.132330894470215,228.9499969482422
2015-12-29,107.26000213623047,52.0082893371582,6.244930267333984,237.19000244140625
2015-12-30,106.22000122070312,51.787559509277344,6.1669769287109375,238.08999633789062
2015-12-31,104.66000366210938,51.024227142333984,6.080362319946289,240.00999450683594
2016-01-04,102.22000122070312,50.398834228515625,6.218945503234863,223.41000366210938
2016-01-05,102.7300033569336,50.628761291503906,6.1929612159729,223.42999267578125
2016-01-06,102.97000122070312,49.70907211303711,6.132330894470215,219.0399932861328
2016-01-07,97.91999816894531,47.98005676269531,6.184299945831299,215.64999389648438
2016-01-08,97.33000183105469,48.12721633911133,6.348868370056152,211.0
2016-01-11,97.51000213623047,48.09961700439453,6.426821231842041,207.85000610351562
2016-01-12,99.37000274658203,48.541072845458984,6.461467266082764,209.97000122070312
2016-01-13,95.44000244140625,47.49263000488281,6.30556058883667,200.30999755859375
2016-01-14,98.37000274658203,48.84457015991211,6.392175197601318,206.17999267578125
2016-01-15,94.97000122070312,46.89483642578125,6.20162296295166,204.99000549316406
2016-01-19,95.26000213623047,46.49937057495117,6.227606773376465,204.72000122070312
2016-01-20,94.3499984741211,46.71089553833008,6.140992641448975,198.6999969482422
2016-01-21,94.16000366210938,46.425785064697266,6.140992641448975,199.97000122070312
2016-01-22,97.94000244140625,48.090415954589844,6.288237571716309,202.5500030517578
2016-01-25,97.01000213623047,47.630577087402344,6.20162296295166,196.3800048828125
2016-01-26,97.33999633789062,47.98005676269531,6.30556058883667,193.55999755859375
2016-01-27,94.44999694824219,47.10635757446289,6.218945503234863,188.07000732421875
2016-01-28,109.11000061035156,47.87889099121094,6.149653911590576,189.6999969482422
2016-01-29,112.20999908447266,50.66554260253906,6.236268997192383,191.1999969482422
2016-02-01,115.08999633789062,50.316062927246094,5.49138069152832,196.94000244140625
2016-02-02,114.61000061035156,48.743404388427734,5.422089576721191,182.77999877929688
2016-02-03,112.69000244140625,47.97085952758789,5.534688472747803,173.47999572753906
2016-02-04,110.48999786376953,47.8237190246582,5.404766082763672,175.3300018310547
2016-02-05,104.06999969482422,46.13149642944336,5.1622443199157715,162.60000610351562
2016-02-08,99.75,45.44171142578125,5.05830717086792,147.99000549316406
2016-02-09,99.54000091552734,45.32216262817383,5.092952728271484,148.25
2016-02-10,101.0,45.71763229370117,5.040984153747559,143.6699981689453
2016-02-11,101.91000366210938,45.69923400878906,5.092952728271484,150.47000122070312
2016-02-12,102.01000213623047,46.44418716430664,5.075630187988281,151.0399932861328
2016-02-16,101.61000061035156,47.324161529541016,5.136260509490967,155.1699981689453
2016-02-17,105.19999694824219,48.55612564086914,5.292166709899902,168.67999267578125
2016-02-18,103.47000122070312,48.343074798583984,5.318150997161865,166.77000427246094
2016-02-19,104.56999969482422,48.00033950805664,5.196890354156494,166.5800018310547
2016-02-22,107.16000366210938,48.76917266845703,5.361458778381348,177.74000549316406
2016-02-23,105.45999908447266,47.40752410888672,5.266182899475098,177.2100067138672
2016-02-24,106.87999725341797,47.574256896972656,5.283505439758301,179.0
2016-02-25,108.06999969482422,48.25971984863281,5.370120048522949,187.42999267578125
2016-02-26,107.91999816894531,47.518672943115234,5.274843692779541,190.33999633789062
2016-02-29,106.91999816894531,47.129642486572266,5.222875118255615,191.92999267578125
2016-03-01,109.81999969482422,48.70433807373047,5.318150997161865,186.35000610351562
2016-03-02,109.94999694824219,49.04706573486328,5.326812744140625,188.33999633789062
2016-03-03,109.58000183105469,48.49128341674805,5.266182899475098,195.74000549316406
2016-03-04,108.38999938964844,48.19486999511719,5.326812744140625,201.0399932861328
2016-03-07,105.7300033569336,47.26858139038086,5.326812744140625,205.2899932861328
2016-03-08,105.93000030517578,47.84288024902344,5.118937015533447,202.60000610351562
2016-03-09,107.51000213623047,48.94517517089844,5.127598285675049,208.72000122070312
2016-03-10,107.31999969482422,48.21340560913086,5.144921779632568,205.17999267578125
2016-03-11,109.41000366210938,49.15821075439453,5.205552101135254,207.5
2016-03-14,109.88999938964844,49.25083923339844,5.240198135375977,215.14999389648438
2016-03-15,110.66999816894531,49.63987731933594,5.205552101135254,218.33999633789062
2016-03-16,112.18000030517578,50.34386444091797,5.292166709899902,221.92999267578125
2016-03-17,111.0199966430664,50.631011962890625,5.257521152496338,226.3800048828125
2016-03-18,111.44999694824219,49.5472526550293,5.266182899475098,232.74000549316406
2016-03-21,111.8499984741211,49.88998031616211,5.222875118255615,238.32000732421875
2016-03-22,112.25,50.084503173828125,5.248859882354736,234.24000549316406
2016-03-23,112.54000091552734,49.991878509521484,5.084291458129883,222.5800018310547
2016-03-24,113.05000305175781,50.21418762207031,5.006338119506836,227.75
2016-03-28,113.69000244140625,49.593563079833984,5.032322406768799,230.25999450683594
2016-03-29,116.13999938964844,50.67732620239258,5.101614475250244,230.1300048828125
2016-03-30,114.69999694824219,50.992271423339844,5.222875118255615,226.88999938964844
2016-03-31,114.0999984741211,51.158992767333984,5.118937015533447,229.77000427246094
2016-04-01,116.05999755859375,51.47394561767578,5.0236616134643555,237.58999633789062
2016-04-04,112.55000305175781,51.34426498413086,5.04964542388916,246.99000549316406
2016-04-05,112.22000122070312,50.53839111328125,4.971692085266113,255.47000122070312
2016-04-06,113.70999908447266,51.05710220336914,5.0669684410095215,265.4200134277344
2016-04-07,113.63999938964844,50.445762634277344,4.971692085266113,257.20001220703125
2016-04-08,110.62999725341797,50.40870666503906,5.205552101135254,250.07000732421875
2016-04-11,108.98999786376953,50.30681610107422,5.118937015533447,249.9199981689453
2016-04-12,110.61000061035156,50.62175369262695,5.075630187988281,247.82000732421875
2016-04-13,110.51000213623047,51.27014923095703,5.257521152496338,254.52999877929688
2016-04-14,110.83999633789062,51.279415130615234,5.344135761260986,251.86000061035156
2016-04-15,109.63999938964844,51.54804229736328,5.300828456878662,254.50999450683594
2016-04-18,110.44999694824219,52.298336029052734,5.309490203857422,253.8800048828125
2016-04-19,112.29000091552734,52.23349380493164,5.413427352905273,247.3699951171875
2016-04-20,112.41999816894531,51.49246597290039,5.326812744140625,249.97000122070312
2016-04-21,113.44000244140625,51.668460845947266,5.240198135375977,248.2899932861328
2016-04-22,110.55999755859375,47.96329879760742,5.266182899475098,253.75
2016-04-25,110.0999984741211,48.268978118896484,5.127598285675049,251.82000732421875
2016-04-26,108.76000213623047,47.64836120605469,5.118937015533447,253.74000549316406
2016-04-27,108.88999938964844,47.18521499633789,5.170906066894531,251.47000122070312
2016-04-28,116.7300033569336,46.22187423706055,5.127598285675049,247.7100067138672
2016-04-29,117.58000183105469,46.1940803527832,5.084291458129883,240.75999450683594
2016-05-02,118.56999969482422,46.87954330444336,5.136260509490967,241.8000030517578
2016-05-03,117.43000030517578,46.1107177734375,5.040984153747559,232.32000732421875
2016-05-04,118.05999755859375,46.1940803527832,4.989015102386475,222.55999755859375
2016-05-05,117.80999755859375,46.2589225769043,4.928384780883789,211.52999877929688
2016-05-06,119.48999786376953,46.67575454711914,4.911061763763428,214.92999267578125
2016-05-09,119.23999786376953,46.37934494018555,4.928384780883789,208.9199981689453
2016-05-10,120.5,47.25931930541992,4.599247932434082,208.69000244140625
2016-05-11,119.5199966430664,47.287109375,4.573264122009277,208.9600067138672
2016-05-12,120.27999877929688,47.713199615478516,4.486649036407471,207.27999877929688
2016-05-13,119.80999755859375,47.314903259277344,4.486649036407471,207.61000061035156
2016-05-16,118.66999816894531,48.00961685180664,4.512633323669434,208.2899932861328
2016-05-17,117.3499984741211,47.11415100097656,4.426018238067627,204.66000366210938
2016-05-18,117.6500015258789,47.39398193359375,4.512633323669434,211.1699981689453
2016-05-19,116.80999755859375,46.93692398071289,4.477987289428711,215.2100067138672
2016-05-20,117.3499984741211,47.21675491333008,4.512633323669434,220.27999877929688
2016-05-23,115.97000122070312,46.66643524169922,4.521295070648193,216.22000122070312
2016-05-24,117.69999694824219,48.121551513671875,4.642556190490723,217.91000366210938
2016-05-25,117.88999938964844,48.61591339111328,4.833108425140381,219.5800018310547
2016-05-26,119.47000122070312,48.401371002197266,4.8504319190979,225.1199951171875
2016-05-27,119.37999725341797,48.80247116088867,4.8504319190979,223.0399932861328
2016-05-31,118.80999755859375,49.43675994873047,4.937046051025391,223.22999572753906
2016-06-01,118.77999877929688,49.29682922363281,4.911061763763428,219.55999755859375
2016-06-02,118.93000030517578,48.95172119140625,4.902400016784668,218.9600067138672
2016-06-03,118.47000122070312,48.3080940246582,4.928384780883789,218.99000549316406
